		reference	motus3	metaphlan4	metaphlan3	kraken2
SAMEA2466942	Lost_abundance	0.0	0.0	1.1102230246251565e-16	0.0	0.01654088700506573
SAMEA2466942	Lost_mOTUs_frac	0.0	0.0	0.0	0.0	0.11612903225806452
SAMEA2466943	Kept_abundance	1.0	1.0	1.0	1.0000000000000002	0.9697972693421596
SAMEA2466943	Kept_mOTUs	323.0	310.0	274.0	135.0	507.0
SAMEA2466943	Raw_mOTUs	323.0	310.0	274.0	135.0	588.0
SAMEA2466943	Lost_mOTUs	0.0	0.0	0.0	0.0	81.0
SAMEA2466943	Lost_abundance	0.0	0.0	0.0	-2.220446049250313e-16	0.030202730657840404
SAMEA2466943	Lost_mOTUs_frac	0.0	0.0	0.0	0.0	0.1377551020408163
SAMEA2466944	Kept_abundance	1.0	1.0	1.0	1.0	0.9399897066392178
SAMEA2466944	Kept_mOTUs	176.0	170.0	142.0	88.0	420.0
SAMEA2466944	Raw_mOTUs	176.0	170.0	142.0	88.0	502.0
SAMEA2466944	Lost_mOTUs	0.0	0.0	0.0	0.0	82.0
SAMEA2466944	Lost_abundance	0.0	0.0	0.0	0.0	0.06001029336078223
SAMEA2466944	Lost_mOTUs_frac	0.0	0.0	0.0	0.0	0.16334661354581673
SAMEA2466945	Kept_abundance	1.0	1.0	1.0	1.0	0.9721534653465347
SAMEA2466945	Kept_mOTUs	265.0	254.0	228.0	119.0	506.0
SAMEA2466945	Raw_mOTUs	265.0	254.0	228.0	119.0	596.0
SAMEA2466945	Lost_mOTUs	0.0	0.0	0.0	0.0	90.0
SAMEA2466945	Lost_abundance	0.0	0.0	0.0	0.0	0.027846534653465316
SAMEA2466945	Lost_mOTUs_frac	0.0	0.0	0.0	0.0	0.15100671140939598
SAMEA2466946	Kept_abundance	1.0	1.0	1.0	1.0	0.970470212984875
SAMEA2466946	Kept_mOTUs	166.0	171.0	148.0	75.0	421.0
SAMEA2466946	Raw_mOTUs	166.0	171.0	148.0	75.0	495.0
SAMEA2466946	Lost_mOTUs	0.0	0.0	0.0	0.0	74.0
SAMEA2466946	Lost_abundance	0.0	0.0	0.0	0.0	0.029529787015124986
SAMEA2466946	Lost_mOTUs_frac	0.0	0.0	0.0	0.0	0.1494949494949495
SAMEA2466947	Kept_abundance	1.0	1.0	1.0	0.9999999999999999	0.9781195169780161
SAMEA2466947	Kept_mOTUs	232.0	234.0	202.0	109.0	463.0
SAMEA2466947	Raw_mOTUs	232.0	234.0	202.0	109.0	544.0
SAMEA2466947	Lost_mOTUs	0.0	0.0	0.0	0.0	81.0
SAMEA2466947	Lost_abundance	0.0	0.0	0.0	1.1102230246251565e-16	0.021880483021983865
SAMEA2466947	Lost_mOTUs_frac	0.0	0.0	0.0	0.0	0.1488970588235294
SAMEA2466948	Kept_abundance	1.0	1.0	1.0	0.9999999999999999	0.9749897076986414
SAMEA2466948	Kept_mOTUs	190.0	181.0	150.0	85.0	454.0
SAMEA2466948	Raw_mOTUs	190.0	181.0	150.0	85.0	526.0
SAMEA2466948	Lost_mOTUs	0.0	0.0	0.0	0.0	72.0
SAMEA2466948	Lost_abundance	0.0	0.0	0.0	1.1102230246251565e-16	0.02501029230135865
SAMEA2466948	Lost_mOTUs_frac	0.0	0.0	0.0	0.0	0.13688212927756654
SAMEA2466949	Kept_abundance	0.9999999999999999	0.9999999999999999	1.0	1.0	0.9760898691126457
SAMEA2466949	Kept_mOTUs	254.0	241.0	223.0	105.0	464.0
SAMEA2466949	Raw_mOTUs	254.0	241.0	223.0	105.0	531.0
SAMEA2466949	Lost_mOTUs	0.0	0.0	0.0	0.0	67.0
SAMEA2466949	Lost_abundance	1.1102230246251565e-16	1.1102230246251565e-16	0.0	0.0	0.023910130887354275
SAMEA2466949	Lost_mOTUs_frac	0.0	0.0	0.0	0.0	0.12617702448210924
SAMEA2466950	Kept_abundance	1.0	1.0	1.0	1.0	0.9689236468409138
SAMEA2466950	Kept_mOTUs	232.0	232.0	208.0	98.0	434.0
SAMEA2466950	Raw_mOTUs	232.0	232.0	208.0	98.0	489.0
SAMEA2466950	Lost_mOTUs	0.0	0.0	0.0	0.0	55.0
SAMEA2466950	Lost_abundance	0.0	0.0	0.0	0.0	0.03107635315908619
SAMEA2466950	Lost_mOTUs_frac	0.0	0.0	0.0	0.0	0.11247443762781185
SAMEA2466951	Kept_abundance	1.0	1.0	1.0	1.0	0.9771458117890384
SAMEA2466951	Kept_mOTUs	321.0	324.0	290.0	148.0	556.0
SAMEA2466951	Raw_mOTUs	321.0	324.0	290.0	148.0	632.0
SAMEA2466951	Lost_mOTUs	0.0	0.0	0.0	0.0	76.0
SAMEA2466951	Lost_abundance	0.0	0.0	0.0	0.0	0.022854188210961635
SAMEA2466951	Lost_mOTUs_frac	0.0	0.0	0.0	0.0	0.12025316455696203
SAMEA2466952	Kept_abundance	0.9999999999999999	1.0	1.0	1.0	0.9767417927343831
SAMEA2466952	Kept_mOTUs	184.0	189.0	155.0	83.0	419.0
SAMEA2466952	Raw_mOTUs	184.0	189.0	155.0	83.0	482.0
SAMEA2466952	Lost_mOTUs	0.0	0.0	0.0	0.0	63.0
SAMEA2466952	Lost_abundance	1.1102230246251565e-16	0.0	0.0	0.0	0.023258207265616893
SAMEA2466952	Lost_mOTUs_frac	0.0	0.0	0.0	0.0	0.13070539419087138
SAMEA2466953	Kept_abundance	1.0	0.9999999999999999	1.0	1.0	0.982710713183081
SAMEA2466953	Kept_mOTUs	279.0	282.0	246.0	120.0	461.0
SAMEA2466953	Raw_mOTUs	279.0	282.0	246.0	120.0	523.0
SAMEA2466953	Lost_mOTUs	0.0	0.0	0.0	0.0	62.0
SAMEA2466953	Lost_abundance	0.0	1.1102230246251565e-16	0.0	0.0	0.01728928681691899
SAMEA2466953	Lost_mOTUs_frac	0.0	0.0	0.0	0.0	0.11854684512428298
SAMEA2466954	Kept_abundance	1.0	1.0	1.0	1.0	0.9753452685421994
SAMEA2466954	Kept_mOTUs	141.0	134.0	120.0	68.0	347.0
SAMEA2466954	Raw_mOTUs	141.0	134.0	120.0	68.0	413.0
SAMEA2466954	Lost_mOTUs	0.0	0.0	0.0	0.0	66.0
SAMEA2466954	Lost_abundance	0.0	0.0	0.0	0.0	0.024654731457800616
SAMEA2466954	Lost_mOTUs_frac	0.0	0.0	0.0	0.0	0.15980629539951574
SAMEA2466955	Kept_abundance	1.0	1.0	1.0	1.0000000000000002	0.9712133718530747
SAMEA2466955	Kept_mOTUs	284.0	273.0	236.0	121.0	509.0
SAMEA2466955	Raw_mOTUs	284.0	273.0	236.0	121.0	595.0
SAMEA2466955	Lost_mOTUs	0.0	0.0	0.0	0.0	86.0
SAMEA2466955	Lost_abundance	0.0	0.0	0.0	-2.220446049250313e-16	0.02878662814692534
SAMEA2466955	Lost_mOTUs_frac	0.0	0.0	0.0	0.0	0.14453781512605043
SAMEA2466956	Kept_abundance	1.0	0.9999999999999999	0.9999999999999999	1.0	0.9782720098390899
SAMEA2466956	Kept_mOTUs	155.0	140.0	130.0	72.0	359.0
SAMEA2466956	Raw_mOTUs	155.0	140.0	130.0	72.0	432.0
SAMEA2466956	Lost_mOTUs	0.0	0.0	0.0	0.0	73.0
SAMEA2466956	Lost_abundance	0.0	1.1102230246251565e-16	1.1102230246251565e-16	0.0	0.021727990160910093
SAMEA2466956	Lost_mOTUs_frac	0.0	0.0	0.0	0.0	0.16898148148148148
SAMEA2466957	Kept_abundance	1.0	1.0	1.0	1.0	0.9665947168259841
SAMEA2466957	Kept_mOTUs	231.0	223.0	197.0	101.0	446.0
SAMEA2466957	Raw_mOTUs	231.0	223.0	197.0	101.0	516.0
SAMEA2466957	Lost_mOTUs	0.0	0.0	0.0	0.0	70.0
SAMEA2466957	Lost_abundance	0.0	0.0	0.0	0.0	0.03340528317401592
SAMEA2466957	Lost_mOTUs_frac	0.0	0.0	0.0	0.0	0.13565891472868216
SAMEA2466958	Kept_abundance	1.0000000000000002	1.0	1.0	1.0	0.9689198892194071
SAMEA2466958	Kept_mOTUs	159.0	151.0	130.0	86.0	374.0
SAMEA2466958	Raw_mOTUs	159.0	151.0	130.0	86.0	443.0
SAMEA2466958	Lost_mOTUs	0.0	0.0	0.0	0.0	69.0
SAMEA2466958	Lost_abundance	-2.220446049250313e-16	0.0	0.0	0.0	0.031080110780592918
SAMEA2466958	Lost_mOTUs_frac	0.0	0.0	0.0	0.0	0.15575620767494355
SAMEA2466959	Kept_abundance	1.0	1.0	1.0	1.0	0.9801918910554008
SAMEA2466959	Kept_mOTUs	302.0	307.0	260.0	128.0	512.0
SAMEA2466959	Raw_mOTUs	302.0	307.0	260.0	128.0	573.0
SAMEA2466959	Lost_mOTUs	0.0	0.0	0.0	0.0	61.0
SAMEA2466959	Lost_abundance	0.0	0.0	0.0	0.0	0.019808108944599168
SAMEA2466959	Lost_mOTUs_frac	0.0	0.0	0.0	0.0	0.10645724258289703
SAMEA2466960	Kept_abundance	1.0	1.0	1.0	1.0	0.9703573641809544
SAMEA2466960	Kept_mOTUs	166.0	167.0	147.0	78.0	369.0
SAMEA2466960	Raw_mOTUs	166.0	167.0	147.0	78.0	453.0
SAMEA2466960	Lost_mOTUs	0.0	0.0	0.0	0.0	84.0
SAMEA2466960	Lost_abundance	0.0	0.0	0.0	0.0	0.029642635819045582
SAMEA2466960	Lost_mOTUs_frac	0.0	0.0	0.0	0.0	0.18543046357615894
SAMEA2466961	Kept_abundance	1.0000000000000002	1.0	0.9999999999999999	1.0	0.9632489190858553
SAMEA2466961	Kept_mOTUs	203.0	208.0	174.0	95.0	444.0
SAMEA2466961	Raw_mOTUs	203.0	208.0	174.0	95.0	518.0
SAMEA2466961	Lost_mOTUs	0.0	0.0	0.0	0.0	74.0
SAMEA2466961	Lost_abundance	-2.220446049250313e-16	0.0	1.1102230246251565e-16	0.0	0.036751080914144696
SAMEA2466961	Lost_mOTUs_frac	0.0	0.0	0.0	0.0	0.14285714285714285
SAMEA2466962	Kept_abundance	1.0	1.0	1.0	1.0	0.9606023102310232
SAMEA2466962	Kept_mOTUs	265.0	266.0	227.0	106.0	512.0
SAMEA2466962	Raw_mOTUs	265.0	266.0	227.0	106.0	593.0
SAMEA2466962	Lost_mOTUs	0.0	0.0	0.0	0.0	81.0
SAMEA2466962	Lost_abundance	0.0	0.0	0.0	0.0	0.03939768976897684
SAMEA2466962	Lost_mOTUs_frac	0.0	0.0	0.0	0.0	0.13659359190556492
SAMEA2466963	Kept_abundance	1.0	1.0	1.0	1.0	0.9694624987104097
SAMEA2466963	Kept_mOTUs	266.0	268.0	239.0	115.0	553.0
SAMEA2466963	Raw_mOTUs	266.0	268.0	239.0	115.0	645.0
SAMEA2466963	Lost_mOTUs	0.0	0.0	0.0	0.0	92.0
SAMEA2466963	Lost_abundance	0.0	0.0	0.0	0.0	0.03053750128959032
SAMEA2466963	Lost_mOTUs_frac	0.0	0.0	0.0	0.0	0.14263565891472868
SAMEA2466964	Kept_abundance	1.0	0.9999999999999999	1.0	1.0	0.9640370023906039
SAMEA2466964	Kept_mOTUs	285.0	274.0	249.0	108.0	538.0
SAMEA2466964	Raw_mOTUs	285.0	274.0	249.0	108.0	629.0
SAMEA2466964	Lost_mOTUs	0.0	0.0	0.0	0.0	91.0
SAMEA2466964	Lost_abundance	0.0	1.1102230246251565e-16	0.0	0.0	0.03596299760939614
SAMEA2466964	Lost_mOTUs_frac	0.0	0.0	0.0	0.0	0.14467408585055644
SAMEA2466965	Kept_abundance	1.0	1.0	1.0	1.0000000000000002	0.9741762214647246
SAMEA2466965	Kept_mOTUs	228.0	218.0	188.0	98.0	502.0
SAMEA2466965	Raw_mOTUs	228.0	218.0	188.0	98.0	576.0
SAMEA2466965	Lost_mOTUs	0.0	0.0	0.0	0.0	74.0
SAMEA2466965	Lost_abundance	0.0	0.0	0.0	-2.220446049250313e-16	0.0258237785352754
SAMEA2466965	Lost_mOTUs_frac	0.0	0.0	0.0	0.0	0.1284722222222222
SAMEA2466966	Kept_abundance	1.0	0.9999257141935849	0.9999999999999998	1.0	0.9479810465595386
SAMEA2466966	Kept_mOTUs	165.0	162.0	132.0	71.0	441.0
SAMEA2466966	Raw_mOTUs	165.0	163.0	132.0	71.0	524.0
SAMEA2466966	Lost_mOTUs	0.0	1.0	0.0	0.0	83.0
SAMEA2466966	Lost_abundance	0.0	7.428580641510862e-05	2.220446049250313e-16	0.0	0.05201895344046137
SAMEA2466966	Lost_mOTUs_frac	0.0	0.006134969325153374	0.0	0.0	0.15839694656488548
SAMEA2466967	Kept_abundance	1.0	0.9999999999999998	1.0	1.0	0.9718149907082385
SAMEA2466967	Kept_mOTUs	266.0	265.0	235.0	108.0	471.0
SAMEA2466967	Raw_mOTUs	266.0	265.0	235.0	108.0	538.0
SAMEA2466967	Lost_mOTUs	0.0	0.0	0.0	0.0	67.0
SAMEA2466967	Lost_abundance	0.0	2.220446049250313e-16	0.0	0.0	0.028185009291761487
SAMEA2466967	Lost_mOTUs_frac	0.0	0.0	0.0	0.0	0.12453531598513011
SAMEA2466968	Kept_abundance	1.0	1.0	1.0	1.0	0.9699681168363673
SAMEA2466968	Kept_mOTUs	211.0	183.0	164.0	83.0	399.0
SAMEA2466968	Raw_mOTUs	211.0	183.0	164.0	83.0	466.0
SAMEA2466968	Lost_mOTUs	0.0	0.0	0.0	0.0	67.0
SAMEA2466968	Lost_abundance	0.0	0.0	0.0	0.0	0.0300318831636327
SAMEA2466968	Lost_mOTUs_frac	0.0	0.0	0.0	0.0	0.14377682403433475
SAMEA2466969	Kept_abundance	0.9999999999999998	1.0	0.9999999999999999	0.9999999999999999	0.9807295960428688
SAMEA2466969	Kept_mOTUs	195.0	198.0	169.0	84.0	412.0
SAMEA2466969	Raw_mOTUs	195.0	198.0	169.0	84.0	460.0
SAMEA2466969	Lost_mOTUs	0.0	0.0	0.0	0.0	48.0
SAMEA2466969	Lost_abundance	2.220446049250313e-16	0.0	1.1102230246251565e-16	1.1102230246251565e-16	0.0192704039571312
SAMEA2466969	Lost_mOTUs_frac	0.0	0.0	0.0	0.0	0.10434782608695652
SAMEA2466970	Kept_abundance	1.0	1.0	0.9999999999999999	1.0	0.9775789365422196
SAMEA2466970	Kept_mOTUs	171.0	165.0	144.0	78.0	417.0
SAMEA2466970	Raw_mOTUs	171.0	165.0	144.0	78.0	484.0
SAMEA2466970	Lost_mOTUs	0.0	0.0	0.0	0.0	67.0
SAMEA2466970	Lost_abundance	0.0	0.0	1.1102230246251565e-16	0.0	0.022421063457780388
SAMEA2466970	Lost_mOTUs_frac	0.0	0.0	0.0	0.0	0.1384297520661157
SAMEA2466971	Kept_abundance	1.0000000000000002	0.9999999999999999	1.0	1.0	0.9839158676152182
SAMEA2466971	Kept_mOTUs	328.0	325.0	292.0	133.0	473.0
SAMEA2466971	Raw_mOTUs	328.0	325.0	292.0	133.0	537.0
SAMEA2466971	Lost_mOTUs	0.0	0.0	0.0	0.0	64.0
SAMEA2466971	Lost_abundance	-2.220446049250313e-16	1.1102230246251565e-16	0.0	0.0	0.01608413238478179
SAMEA2466971	Lost_mOTUs_frac	0.0	0.0	0.0	0.0	0.1191806331471136
SAMEA2466972	Kept_abundance	1.0	1.0	1.0	1.0	0.9689890427951211
SAMEA2466972	Kept_mOTUs	312.0	295.0	256.0	130.0	521.0
SAMEA2466972	Raw_mOTUs	312.0	295.0	256.0	130.0	612.0
SAMEA2466972	Lost_mOTUs	0.0	0.0	0.0	0.0	91.0
SAMEA2466972	Lost_abundance	0.0	0.0	0.0	0.0	0.031010957204878897
SAMEA2466972	Lost_mOTUs_frac	0.0	0.0	0.0	0.0	0.14869281045751634
SAMEA2466973	Kept_abundance	1.0	1.0000000000000002	1.0	1.0	0.958298926507019
SAMEA2466973	Kept_mOTUs	289.0	257.0	234.0	96.0	451.0
SAMEA2466973	Raw_mOTUs	289.0	257.0	234.0	96.0	524.0
SAMEA2466973	Lost_mOTUs	0.0	0.0	0.0	0.0	73.0
SAMEA2466973	Lost_abundance	0.0	-2.220446049250313e-16	0.0	0.0	0.04170107349298102
SAMEA2466973	Lost_mOTUs_frac	0.0	0.0	0.0	0.0	0.13931297709923665
SAMEA2466974	Kept_abundance	0.9999999999999998	0.9999999999999999	0.9999999999999999	1.0	0.9665600165135722
SAMEA2466974	Kept_mOTUs	274.0	259.0	225.0	111.0	486.0
SAMEA2466974	Raw_mOTUs	274.0	259.0	225.0	111.0	573.0
SAMEA2466974	Lost_mOTUs	0.0	0.0	0.0	0.0	87.0
SAMEA2466974	Lost_abundance	2.220446049250313e-16	1.1102230246251565e-16	1.1102230246251565e-16	0.0	0.03343998348642785
SAMEA2466974	Lost_mOTUs_frac	0.0	0.0	0.0	0.0	0.1518324607329843
SAMEA2466975	Kept_abundance	1.0	1.0	1.0	1.0	0.9762198888202592
SAMEA2466975	Kept_mOTUs	202.0	197.0	173.0	101.0	434.0
SAMEA2466975	Raw_mOTUs	202.0	197.0	173.0	101.0	497.0
SAMEA2466975	Lost_mOTUs	0.0	0.0	0.0	0.0	63.0
SAMEA2466975	Lost_abundance	0.0	0.0	0.0	0.0	0.02378011117974077
SAMEA2466975	Lost_mOTUs_frac	0.0	0.0	0.0	0.0	0.1267605633802817
SAMEA2466976	Kept_abundance	1.0	1.0	0.9999999999999999	1.0	0.9638579099545643
SAMEA2466976	Kept_mOTUs	265.0	268.0	240.0	117.0	519.0
SAMEA2466976	Raw_mOTUs	265.0	268.0	240.0	117.0	609.0
SAMEA2466976	Lost_mOTUs	0.0	0.0	0.0	0.0	90.0
SAMEA2466976	Lost_abundance	0.0	0.0	1.1102230246251565e-16	0.0	0.03614209004543567
SAMEA2466976	Lost_mOTUs_frac	0.0	0.0	0.0	0.0	0.1477832512315271
SAMEA2466977	Kept_abundance	0.9999999999999999	0.9999999999999999	1.0	1.0	0.9682802943920387
SAMEA2466977	Kept_mOTUs	249.0	253.0	217.0	106.0	478.0
SAMEA2466977	Raw_mOTUs	249.0	253.0	217.0	106.0	547.0
SAMEA2466977	Lost_mOTUs	0.0	0.0	0.0	0.0	69.0
SAMEA2466977	Lost_abundance	1.1102230246251565e-16	1.1102230246251565e-16	0.0	0.0	0.031719705607961335
SAMEA2466977	Lost_mOTUs_frac	0.0	0.0	0.0	0.0	0.12614259597806216
SAMEA2466979	Kept_abundance	1.0	1.0000000000000002	1.0000000000000004	1.0	0.9670442842430486
SAMEA2466979	Kept_mOTUs	239.0	251.0	193.0	106.0	454.0
SAMEA2466979	Raw_mOTUs	239.0	251.0	193.0	106.0	534.0
SAMEA2466979	Lost_mOTUs	0.0	0.0	0.0	0.0	80.0
SAMEA2466979	Lost_abundance	0.0	-2.220446049250313e-16	-4.440892098500626e-16	0.0	0.03295571575695144
SAMEA2466979	Lost_mOTUs_frac	0.0	0.0	0.0	0.0	0.149812734082397
SAMEA2466980	Kept_abundance	1.0	1.0	1.0	1.0	0.971299249048452
SAMEA2466980	Kept_mOTUs	150.0	135.0	119.0	76.0	415.0
SAMEA2466980	Raw_mOTUs	150.0	135.0	119.0	76.0	477.0
SAMEA2466980	Lost_mOTUs	0.0	0.0	0.0	0.0	62.0
SAMEA2466980	Lost_abundance	0.0	0.0	0.0	0.0	0.028700750951548004
SAMEA2466980	Lost_mOTUs_frac	0.0	0.0	0.0	0.0	0.129979035639413
SAMEA2466981	Kept_abundance	1.0	1.0	1.0	1.0	0.9583504308576121
SAMEA2466981	Kept_mOTUs	148.0	145.0	119.0	75.0	408.0
SAMEA2466981	Raw_mOTUs	148.0	145.0	119.0	75.0	488.0
SAMEA2466981	Lost_mOTUs	0.0	0.0	0.0	0.0	80.0
SAMEA2466981	Lost_abundance	0.0	0.0	0.0	0.0	0.04164956914238793
SAMEA2466981	Lost_mOTUs_frac	0.0	0.0	0.0	0.0	0.16393442622950818
SAMEA2466983	Kept_abundance	1.0	1.0	1.0	1.0	0.9762592898431046
SAMEA2466983	Kept_mOTUs	233.0	244.0	208.0	94.0	456.0
SAMEA2466983	Raw_mOTUs	233.0	244.0	208.0	94.0	525.0
SAMEA2466983	Lost_mOTUs	0.0	0.0	0.0	0.0	69.0
SAMEA2466983	Lost_abundance	0.0	0.0	0.0	0.0	0.023740710156895384
SAMEA2466983	Lost_mOTUs_frac	0.0	0.0	0.0	0.0	0.13142857142857142
SAMEA2466984	Kept_abundance	1.0	0.9999999999999999	1.0	0.9999999999999997	0.7907552620718115
SAMEA2466984	Kept_mOTUs	333.0	330.0	285.0	149.0	504.0
SAMEA2466984	Raw_mOTUs	333.0	330.0	285.0	149.0	585.0
SAMEA2466984	Lost_mOTUs	0.0	0.0	0.0	0.0	81.0
SAMEA2466984	Lost_abundance	0.0	1.1102230246251565e-16	0.0	3.3306690738754696e-16	0.20924473792818854
SAMEA2466984	Lost_mOTUs_frac	0.0	0.0	0.0	0.0	0.13846153846153847
SAMEA2466986	Kept_abundance	1.0	1.0	1.0	1.0	0.9719597050576385
SAMEA2466986	Kept_mOTUs	290.0	284.0	243.0	124.0	554.0
SAMEA2466986	Raw_mOTUs	290.0	284.0	243.0	124.0	642.0
SAMEA2466986	Lost_mOTUs	0.0	0.0	0.0	0.0	88.0
SAMEA2466986	Lost_abundance	0.0	0.0	0.0	0.0	0.028040294942361488
SAMEA2466986	Lost_mOTUs_frac	0.0	0.0	0.0	0.0	0.13707165109034267
SAMEA2466987	Kept_abundance	0.9999999999999999	1.0	1.0	1.0	0.9388297872340423
SAMEA2466987	Kept_mOTUs	128.0	122.0	103.0	60.0	305.0
SAMEA2466987	Raw_mOTUs	128.0	122.0	103.0	60.0	370.0
SAMEA2466987	Lost_mOTUs	0.0	0.0	0.0	0.0	65.0
SAMEA2466987	Lost_abundance	1.1102230246251565e-16	0.0	0.0	0.0	0.06117021276595769
SAMEA2466987	Lost_mOTUs_frac	0.0	0.0	0.0	0.0	0.17567567567567569
SAMEA2466988	Kept_abundance	1.0	1.0000000000000002	1.0000000000000002	1.0	0.9738724727838257
SAMEA2466988	Kept_mOTUs	302.0	298.0	253.0	111.0	564.0
SAMEA2466988	Raw_mOTUs	302.0	298.0	253.0	111.0	653.0
SAMEA2466988	Lost_mOTUs	0.0	0.0	0.0	0.0	89.0
SAMEA2466988	Lost_abundance	0.0	-2.220446049250313e-16	-2.220446049250313e-16	0.0	0.026127527216174284
SAMEA2466988	Lost_mOTUs_frac	0.0	0.0	0.0	0.0	0.1362940275650842
SAMEA2466989	Kept_abundance	0.9999999999999999	1.0000000000000002	1.0	1.0	0.9348252036712387
SAMEA2466989	Kept_mOTUs	227.0	203.0	182.0	84.0	433.0
SAMEA2466989	Raw_mOTUs	227.0	203.0	182.0	84.0	541.0
SAMEA2466989	Lost_mOTUs	0.0	0.0	0.0	0.0	108.0
SAMEA2466989	Lost_abundance	1.1102230246251565e-16	-2.220446049250313e-16	0.0	0.0	0.06517479632876133
SAMEA2466989	Lost_mOTUs_frac	0.0	0.0	0.0	0.0	0.19963031423290203
SAMEA2466991	Kept_abundance	1.0	1.0	0.9999999999999999	1.0	0.9759570735734187
SAMEA2466991	Kept_mOTUs	244.0	248.0	214.0	110.0	471.0
SAMEA2466991	Raw_mOTUs	244.0	248.0	214.0	110.0	543.0
SAMEA2466991	Lost_mOTUs	0.0	0.0	0.0	0.0	72.0
SAMEA2466991	Lost_abundance	0.0	0.0	1.1102230246251565e-16	0.0	0.024042926426581346
SAMEA2466991	Lost_mOTUs_frac	0.0	0.0	0.0	0.0	0.13259668508287292
SAMEA2466992	Kept_abundance	1.0000000000000002	1.0	1.0	0.9999999999999998	0.9592699525675394
SAMEA2466992	Kept_mOTUs	267.0	257.0	227.0	111.0	487.0
SAMEA2466992	Raw_mOTUs	267.0	257.0	227.0	111.0	549.0
SAMEA2466992	Lost_mOTUs	0.0	0.0	0.0	0.0	62.0
SAMEA2466992	Lost_abundance	-2.220446049250313e-16	0.0	0.0	2.220446049250313e-16	0.04073004743246056
SAMEA2466992	Lost_mOTUs_frac	0.0	0.0	0.0	0.0	0.11293260473588343
SAMEA2466993	Kept_abundance	1.0	1.0	1.0	1.0	0.9702460619787913
SAMEA2466993	Kept_mOTUs	291.0	281.0	251.0	111.0	524.0
SAMEA2466993	Raw_mOTUs	291.0	281.0	251.0	111.0	617.0
SAMEA2466993	Lost_mOTUs	0.0	0.0	0.0	0.0	93.0
SAMEA2466993	Lost_abundance	0.0	0.0	0.0	0.0	0.029753938021208737
SAMEA2466993	Lost_mOTUs_frac	0.0	0.0	0.0	0.0	0.1507293354943274
SAMEA2466995	Kept_abundance	1.0	1.0	1.0	1.0	0.9793878182005564
SAMEA2466995	Kept_mOTUs	259.0	254.0	215.0	114.0	492.0
SAMEA2466995	Raw_mOTUs	259.0	254.0	215.0	114.0	563.0
SAMEA2466995	Lost_mOTUs	0.0	0.0	0.0	0.0	71.0
SAMEA2466995	Lost_abundance	0.0	0.0	0.0	0.0	0.020612181799443574
SAMEA2466995	Lost_mOTUs_frac	0.0	0.0	0.0	0.0	0.1261101243339254
SAMEA2466996	Kept_abundance	1.0	1.0	1.0	0.9999999999999999	0.9708466866535719
SAMEA2466996	Kept_mOTUs	317.0	300.0	276.0	132.0	575.0
SAMEA2466996	Raw_mOTUs	317.0	300.0	276.0	132.0	659.0
SAMEA2466996	Lost_mOTUs	0.0	0.0	0.0	0.0	84.0
SAMEA2466996	Lost_abundance	0.0	0.0	0.0	1.1102230246251565e-16	0.029153313346428122
SAMEA2466996	Lost_mOTUs_frac	0.0	0.0	0.0	0.0	0.1274658573596358
SAMEA2466997	Kept_abundance	1.0	1.0	0.9999999999999997	1.0	0.9643004115226337
SAMEA2466997	Kept_mOTUs	165.0	165.0	150.0	73.0	443.0
SAMEA2466997	Raw_mOTUs	165.0	165.0	150.0	73.0	514.0
SAMEA2466997	Lost_mOTUs	0.0	0.0	0.0	0.0	71.0
SAMEA2466997	Lost_abundance	0.0	0.0	3.3306690738754696e-16	0.0	0.03569958847736632
SAMEA2466997	Lost_mOTUs_frac	0.0	0.0	0.0	0.0	0.13813229571984437
SAMEA2466998	Kept_abundance	1.0	0.9999999999999999	1.0	1.0	0.9635411317654309
SAMEA2466998	Kept_mOTUs	118.0	122.0	104.0	71.0	338.0
SAMEA2466998	Raw_mOTUs	118.0	122.0	104.0	71.0	419.0
SAMEA2466998	Lost_mOTUs	0.0	0.0	0.0	0.0	81.0
SAMEA2466998	Lost_abundance	0.0	1.1102230246251565e-16	0.0	0.0	0.03645886823456912
SAMEA2466998	Lost_mOTUs_frac	0.0	0.0	0.0	0.0	0.19331742243436753
SAMEA2466999	Kept_abundance	0.9999999999999999	0.9994190469180055	0.9999999999999998	1.0	0.9746679023787459
SAMEA2466999	Kept_mOTUs	150.0	161.0	134.0	78.0	453.0
SAMEA2466999	Raw_mOTUs	150.0	162.0	134.0	78.0	537.0
SAMEA2466999	Lost_mOTUs	0.0	1.0	0.0	0.0	84.0
SAMEA2466999	Lost_abundance	1.1102230246251565e-16	0.0005809530819944619	2.220446049250313e-16	0.0	0.0253320976212541
SAMEA2466999	Lost_mOTUs_frac	0.0	0.006172839506172839	0.0	0.0	0.1564245810055866
SAMEA2467001	Kept_abundance	0.9999999999999999	1.0	1.0	1.0	0.9529375576745618
SAMEA2467001	Kept_mOTUs	103.0	102.0	88.0	61.0	340.0
SAMEA2467001	Raw_mOTUs	103.0	102.0	88.0	61.0	412.0
SAMEA2467001	Lost_mOTUs	0.0	0.0	0.0	0.0	72.0
SAMEA2467001	Lost_abundance	1.1102230246251565e-16	0.0	0.0	0.0	0.047062442325438214
SAMEA2467001	Lost_mOTUs_frac	0.0	0.0	0.0	0.0	0.17475728155339806
SAMEA2467002	Kept_abundance	1.0	1.0	1.0	0.9999999999999998	0.9395717521103562
SAMEA2467002	Kept_mOTUs	158.0	150.0	126.0	57.0	386.0
