sample	stat	space	simu	reference	motus3	metaphlan4	metaphlan3	kraken2
SAMEA2467084	Kept_abundance	uhgg	refMet4	1.0	1.0	1.0	1.0	0.9833299032722784
SAMEA2467084	Kept_mOTUs	uhgg	refMet4	144.0	149.0	128.0	77.0	359.0
SAMEA2467084	Raw_mOTUs	uhgg	refMet4	144.0	149.0	128.0	77.0	408.0
SAMEA2467084	Lost_mOTUs	uhgg	refMet4	0.0	0.0	0.0	0.0	49.0
SAMEA2467084	Lost_abundance	uhgg	refMet4	0.0	0.0	0.0	0.0	0.0166700967277215
SAMEA2467084	Lost_mOTUs_frac	uhgg	refMet4	0.0	0.0	0.0	0.0	0.1200980392156862
SAMEA2467085	Kept_abundance	uhgg	refMet4	1.0	0.9999999999999998	1.0000000000000002	1.0	0.973375822368421
SAMEA2467085	Kept_mOTUs	uhgg	refMet4	134.0	127.0	113.0	63.0	361.0
SAMEA2467085	Raw_mOTUs	uhgg	refMet4	134.0	127.0	113.0	63.0	425.0
SAMEA2467085	Lost_mOTUs	uhgg	refMet4	0.0	0.0	0.0	0.0	64.0
SAMEA2467085	Lost_abundance	uhgg	refMet4	1.1102230246251563e-16	2.220446049250313e-16	-2.220446049250313e-16	0.0	0.0266241776315789
SAMEA2467085	Lost_mOTUs_frac	uhgg	refMet4	0.0	0.0	0.0	0.0	0.1505882352941176
SAMEA3136623	Kept_abundance	uhgg	refMet4	1.0	1.0	0.9999999999999998	1.0	0.9619419872454228
SAMEA3136623	Kept_mOTUs	uhgg	refMet4	123.0	130.0	104.0	54.0	376.0
SAMEA3136623	Raw_mOTUs	uhgg	refMet4	123.0	130.0	104.0	54.0	451.0
SAMEA3136623	Lost_mOTUs	uhgg	refMet4	0.0	0.0	0.0	0.0	75.0
SAMEA3136623	Lost_abundance	uhgg	refMet4	0.0	0.0	2.220446049250313e-16	0.0	0.0380580127545771
SAMEA3136623	Lost_mOTUs_frac	uhgg	refMet4	0.0	0.0	0.0	0.0	0.1662971175166297
SAMEA3136624	Kept_abundance	uhgg	refMet4	1.0	1.0000000000000002	1.0	1.0	0.9552469135802466
SAMEA3136624	Kept_mOTUs	uhgg	refMet4	165.0	167.0	140.0	89.0	354.0
SAMEA3136624	Raw_mOTUs	uhgg	refMet4	165.0	167.0	140.0	89.0	412.0
SAMEA3136624	Lost_mOTUs	uhgg	refMet4	0.0	0.0	0.0	0.0	58.0
SAMEA3136624	Lost_abundance	uhgg	refMet4	0.0	-2.220446049250313e-16	0.0	0.0	0.0447530864197533
SAMEA3136624	Lost_mOTUs_frac	uhgg	refMet4	0.0	0.0	0.0	0.0	0.1407766990291262
SAMEA3136625	Kept_abundance	uhgg	refMet4	1.0	1.0	0.9999999999999998	0.9999999999999998	0.9676318510858324
SAMEA3136625	Kept_mOTUs	uhgg	refMet4	240.0	223.0	195.0	100.0	425.0
SAMEA3136625	Raw_mOTUs	uhgg	refMet4	240.0	223.0	195.0	100.0	503.0
SAMEA3136625	Lost_mOTUs	uhgg	refMet4	0.0	0.0	0.0	0.0	78.0
SAMEA3136625	Lost_abundance	uhgg	refMet4	0.0	0.0	2.220446049250313e-16	2.220446049250313e-16	0.0323681489141675
SAMEA3136625	Lost_mOTUs_frac	uhgg	refMet4	0.0	0.0	0.0	0.0	0.1550695825049702
SAMEA3136626	Kept_abundance	uhgg	refMet4	1.0000000000000002	1.0	1.0000000000000002	1.0	0.929158955377339
SAMEA3136626	Kept_mOTUs	uhgg	refMet4	106.0	96.0	87.0	50.0	282.0
SAMEA3136626	Raw_mOTUs	uhgg	refMet4	106.0	96.0	87.0	50.0	341.0
SAMEA3136626	Lost_mOTUs	uhgg	refMet4	0.0	0.0	0.0	0.0	59.0
SAMEA3136626	Lost_abundance	uhgg	refMet4	-2.220446049250313e-16	0.0	-2.220446049250313e-16	0.0	0.070841044622661
SAMEA3136626	Lost_mOTUs_frac	uhgg	refMet4	0.0	0.0	0.0	0.0	0.1730205278592375
SAMEA3136627	Kept_abundance	uhgg	refMet4	1.0	1.0	1.0000000000000002	1.0	0.9628902212114948
SAMEA3136627	Kept_mOTUs	uhgg	refMet4	278.0	262.0	243.0	125.0	530.0
SAMEA3136627	Raw_mOTUs	uhgg	refMet4	278.0	262.0	243.0	125.0	628.0
SAMEA3136627	Lost_mOTUs	uhgg	refMet4	0.0	0.0	0.0	0.0	98.0
SAMEA3136627	Lost_abundance	uhgg	refMet4	1.1102230246251563e-16	0.0	-2.220446049250313e-16	0.0	0.0371097787885051
SAMEA3136627	Lost_mOTUs_frac	uhgg	refMet4	0.0	0.0	0.0	0.0	0.1560509554140127
SAMEA3136628	Kept_abundance	uhgg	refMet4	1.0	1.0	1.0	1.0	0.9563734105241392
SAMEA3136628	Kept_mOTUs	uhgg	refMet4	158.0	160.0	126.0	74.0	379.0
SAMEA3136628	Raw_mOTUs	uhgg	refMet4	158.0	160.0	126.0	74.0	444.0
SAMEA3136628	Lost_mOTUs	uhgg	refMet4	0.0	0.0	0.0	0.0	65.0
SAMEA3136628	Lost_abundance	uhgg	refMet4	0.0	0.0	0.0	0.0	0.0436265894758607
SAMEA3136628	Lost_mOTUs_frac	uhgg	refMet4	0.0	0.0	0.0	0.0	0.1463963963963964
SAMEA3136629	Kept_abundance	uhgg	refMet4	1.0	1.0	1.0	1.0	0.9665358397025408
SAMEA3136629	Kept_mOTUs	uhgg	refMet4	254.0	247.0	213.0	119.0	503.0
SAMEA3136629	Raw_mOTUs	uhgg	refMet4	254.0	247.0	213.0	119.0	584.0
SAMEA3136629	Lost_mOTUs	uhgg	refMet4	0.0	0.0	0.0	0.0	81.0
SAMEA3136629	Lost_abundance	uhgg	refMet4	0.0	0.0	0.0	0.0	0.0334641602974592
SAMEA3136629	Lost_mOTUs_frac	uhgg	refMet4	0.0	0.0	0.0	0.0	0.1386986301369863
SAMEA3136630	Kept_abundance	uhgg	refMet4	1.0	0.9999999999999998	1.0	1.0	0.9631198347107436
SAMEA3136630	Kept_mOTUs	uhgg	refMet4	282.0	288.0	250.0	101.0	505.0
SAMEA3136630	Raw_mOTUs	uhgg	refMet4	282.0	288.0	250.0	101.0	590.0
SAMEA3136630	Lost_mOTUs	uhgg	refMet4	0.0	0.0	0.0	0.0	85.0
SAMEA3136630	Lost_abundance	uhgg	refMet4	0.0	2.220446049250313e-16	0.0	0.0	0.0368801652892563
SAMEA3136630	Lost_mOTUs_frac	uhgg	refMet4	0.0	0.0	0.0	0.0	0.1440677966101695
SAMEA3136631	Kept_abundance	uhgg	refMet4	1.0	1.0	1.0	1.0	0.956835273513959
SAMEA3136631	Kept_mOTUs	uhgg	refMet4	162.0	159.0	138.0	73.0	397.0
SAMEA3136631	Raw_mOTUs	uhgg	refMet4	162.0	159.0	138.0	73.0	471.0
SAMEA3136631	Lost_mOTUs	uhgg	refMet4	0.0	0.0	0.0	0.0	74.0
SAMEA3136631	Lost_abundance	uhgg	refMet4	0.0	0.0	0.0	0.0	0.0431647264860409
SAMEA3136631	Lost_mOTUs_frac	uhgg	refMet4	0.0	0.0	0.0	0.0	0.1571125265392781
SAMEA3136632	Kept_abundance	uhgg	refMet4	1.0	1.0	1.0	1.0	0.9781172584640794
SAMEA3136632	Kept_mOTUs	uhgg	refMet4	274.0	269.0	236.0	107.0	477.0
SAMEA3136632	Raw_mOTUs	uhgg	refMet4	274.0	269.0	236.0	107.0	555.0
SAMEA3136632	Lost_mOTUs	uhgg	refMet4	0.0	0.0	0.0	0.0	78.0
SAMEA3136632	Lost_abundance	uhgg	refMet4	0.0	0.0	0.0	0.0	0.0218827415359206
SAMEA3136632	Lost_mOTUs_frac	uhgg	refMet4	0.0	0.0	0.0	0.0	0.1405405405405405
SAMEA3136633	Kept_abundance	uhgg	refMet4	1.0	1.0000000000000002	1.0	1.0	0.9519161615123805
SAMEA3136633	Kept_mOTUs	uhgg	refMet4	64.0	69.0	55.0	41.0	300.0
SAMEA3136633	Raw_mOTUs	uhgg	refMet4	64.0	69.0	55.0	41.0	373.0
SAMEA3136633	Lost_mOTUs	uhgg	refMet4	0.0	0.0	0.0	0.0	73.0
SAMEA3136633	Lost_abundance	uhgg	refMet4	1.1102230246251563e-16	-2.220446049250313e-16	1.1102230246251563e-16	0.0	0.0480838384876196
SAMEA3136633	Lost_mOTUs_frac	uhgg	refMet4	0.0	0.0	0.0	0.0	0.195710455764075
SAMEA3136634	Kept_abundance	uhgg	refMet4	0.9999999999999998	1.0	1.0000000000000002	1.0	0.9717816683831102
SAMEA3136634	Kept_mOTUs	uhgg	refMet4	276.0	270.0	233.0	104.0	444.0
SAMEA3136634	Raw_mOTUs	uhgg	refMet4	276.0	270.0	233.0	104.0	527.0
SAMEA3136634	Lost_mOTUs	uhgg	refMet4	0.0	0.0	0.0	0.0	83.0
SAMEA3136634	Lost_abundance	uhgg	refMet4	2.220446049250313e-16	0.0	-2.220446049250313e-16	0.0	0.0282183316168898
SAMEA3136634	Lost_mOTUs_frac	uhgg	refMet4	0.0	0.0	0.0	0.0	0.1574952561669829
SAMEA3136635	Kept_abundance	uhgg	refMet4	0.9999999999999998	1.0	1.0	1.0	0.9663486200882324
SAMEA3136635	Kept_mOTUs	uhgg	refMet4	87.0	88.0	70.0	48.0	300.0
SAMEA3136635	Raw_mOTUs	uhgg	refMet4	87.0	88.0	70.0	48.0	367.0
SAMEA3136635	Lost_mOTUs	uhgg	refMet4	0.0	0.0	0.0	0.0	67.0
SAMEA3136635	Lost_abundance	uhgg	refMet4	2.220446049250313e-16	0.0	0.0	0.0	0.0336513799117674
SAMEA3136635	Lost_mOTUs_frac	uhgg	refMet4	0.0	0.0	0.0	0.0	0.1825613079019073
SAMEA3136636	Kept_abundance	uhgg	refMet4	1.0	1.0	1.0000000000000002	1.0000000000000002	0.967100543199754
SAMEA3136636	Kept_mOTUs	uhgg	refMet4	83.0	79.0	64.0	45.0	300.0
SAMEA3136636	Raw_mOTUs	uhgg	refMet4	83.0	79.0	64.0	45.0	360.0
SAMEA3136636	Lost_mOTUs	uhgg	refMet4	0.0	0.0	0.0	0.0	60.0
SAMEA3136636	Lost_abundance	uhgg	refMet4	1.1102230246251563e-16	0.0	-2.220446049250313e-16	-2.220446049250313e-16	0.0328994568002459
SAMEA3136636	Lost_mOTUs_frac	uhgg	refMet4	0.0	0.0	0.0	0.0	0.1666666666666666
SAMEA3136637	Kept_abundance	uhgg	refMet4	1.0	1.0	1.0	1.0	0.9710756562017498
SAMEA3136637	Kept_mOTUs	uhgg	refMet4	176.0	180.0	153.0	80.0	418.0
SAMEA3136637	Raw_mOTUs	uhgg	refMet4	176.0	180.0	153.0	80.0	475.0
SAMEA3136637	Lost_mOTUs	uhgg	refMet4	0.0	0.0	0.0	0.0	57.0
SAMEA3136637	Lost_abundance	uhgg	refMet4	0.0	0.0	0.0	0.0	0.0289243437982501
SAMEA3136637	Lost_mOTUs_frac	uhgg	refMet4	0.0	0.0	0.0	0.0	0.12
SAMEA3136638	Kept_abundance	uhgg	refMet4	1.0	1.0	1.0	1.0	0.9681069958847738
SAMEA3136638	Kept_mOTUs	uhgg	refMet4	189.0	186.0	162.0	90.0	389.0
SAMEA3136638	Raw_mOTUs	uhgg	refMet4	189.0	186.0	162.0	90.0	454.0
SAMEA3136638	Lost_mOTUs	uhgg	refMet4	0.0	0.0	0.0	0.0	65.0
SAMEA3136638	Lost_abundance	uhgg	refMet4	0.0	0.0	1.1102230246251563e-16	0.0	0.0318930041152262
SAMEA3136638	Lost_mOTUs_frac	uhgg	refMet4	0.0	0.0	0.0	0.0	0.1431718061674008
SAMEA3136639	Kept_abundance	uhgg	refMet4	1.0	1.0	1.0	1.0	0.9754156890747728
SAMEA3136639	Kept_mOTUs	uhgg	refMet4	89.0	83.0	74.0	51.0	280.0
SAMEA3136639	Raw_mOTUs	uhgg	refMet4	89.0	83.0	74.0	51.0	336.0
SAMEA3136639	Lost_mOTUs	uhgg	refMet4	0.0	0.0	0.0	0.0	56.0
SAMEA3136639	Lost_abundance	uhgg	refMet4	1.1102230246251563e-16	1.1102230246251563e-16	0.0	0.0	0.0245843109252272
SAMEA3136639	Lost_mOTUs_frac	uhgg	refMet4	0.0	0.0	0.0	0.0	0.1666666666666666
SAMEA3136640	Kept_abundance	uhgg	refMet4	0.9999999999999996	1.0	1.0	1.0	0.9122589957727602
SAMEA3136640	Kept_mOTUs	uhgg	refMet4	150.0	149.0	123.0	66.0	340.0
SAMEA3136640	Raw_mOTUs	uhgg	refMet4	150.0	149.0	123.0	66.0	403.0
SAMEA3136640	Lost_mOTUs	uhgg	refMet4	0.0	0.0	0.0	0.0	63.0
SAMEA3136640	Lost_abundance	uhgg	refMet4	3.3306690738754696e-16	0.0	0.0	0.0	0.0877410042272398
SAMEA3136640	Lost_mOTUs_frac	uhgg	refMet4	0.0	0.0	0.0	0.0	0.1563275434243176
SAMEA3136641	Kept_abundance	uhgg	refMet4	1.0	1.0	1.0	1.0	0.966845140032949
SAMEA3136641	Kept_mOTUs	uhgg	refMet4	252.0	252.0	221.0	101.0	503.0
SAMEA3136641	Raw_mOTUs	uhgg	refMet4	252.0	252.0	221.0	101.0	599.0
SAMEA3136641	Lost_mOTUs	uhgg	refMet4	0.0	0.0	0.0	0.0	96.0
SAMEA3136641	Lost_abundance	uhgg	refMet4	0.0	0.0	0.0	0.0	0.033154859967051
SAMEA3136641	Lost_mOTUs_frac	uhgg	refMet4	0.0	0.0	0.0	0.0	0.1602671118530884
SAMEA3136642	Kept_abundance	uhgg	refMet4	1.0	1.0	1.0	1.0	0.9683051023589316
SAMEA3136642	Kept_mOTUs	uhgg	refMet4	313.0	304.0	264.0	108.0	543.0
SAMEA3136642	Raw_mOTUs	uhgg	refMet4	313.0	304.0	264.0	108.0	632.0
SAMEA3136642	Lost_mOTUs	uhgg	refMet4	0.0	0.0	0.0	0.0	89.0
SAMEA3136642	Lost_abundance	uhgg	refMet4	0.0	0.0	1.1102230246251563e-16	0.0	0.0316948976410682
SAMEA3136642	Lost_mOTUs_frac	uhgg	refMet4	0.0	0.0	0.0	0.0	0.1408227848101265
SAMEA3136643	Kept_abundance	uhgg	refMet4	1.0	1.0	1.0	1.0000000000000002	0.9682246822468225
SAMEA3136643	Kept_mOTUs	uhgg	refMet4	125.0	123.0	106.0	70.0	343.0
SAMEA3136643	Raw_mOTUs	uhgg	refMet4	125.0	123.0	106.0	70.0	401.0
SAMEA3136643	Lost_mOTUs	uhgg	refMet4	0.0	0.0	0.0	0.0	58.0
SAMEA3136643	Lost_abundance	uhgg	refMet4	0.0	0.0	0.0	-2.220446049250313e-16	0.0317753177531775
SAMEA3136643	Lost_mOTUs_frac	uhgg	refMet4	0.0	0.0	0.0	0.0	0.1446384039900249
SAMEA3136644	Kept_abundance	uhgg	refMet4	1.0	1.0	1.0	1.0	0.971934548467274
SAMEA3136644	Kept_mOTUs	uhgg	refMet4	324.0	331.0	294.0	137.0	514.0
SAMEA3136644	Raw_mOTUs	uhgg	refMet4	324.0	331.0	294.0	137.0	593.0
SAMEA3136644	Lost_mOTUs	uhgg	refMet4	0.0	0.0	0.0	0.0	79.0
SAMEA3136644	Lost_abundance	uhgg	refMet4	0.0	0.0	1.1102230246251563e-16	1.1102230246251563e-16	0.0280654515327258
SAMEA3136644	Lost_mOTUs_frac	uhgg	refMet4	0.0	0.0	0.0	0.0	0.133220910623946
SAMEA3136645	Kept_abundance	uhgg	refMet4	1.0	1.0	1.0	1.0000000000000002	0.9725942715845868
SAMEA3136645	Kept_mOTUs	uhgg	refMet4	254.0	258.0	215.0	107.0	493.0
SAMEA3136645	Raw_mOTUs	uhgg	refMet4	254.0	258.0	215.0	107.0	578.0
SAMEA3136645	Lost_mOTUs	uhgg	refMet4	0.0	0.0	0.0	0.0	85.0
SAMEA3136645	Lost_abundance	uhgg	refMet4	0.0	0.0	0.0	-2.220446049250313e-16	0.0274057284154131
SAMEA3136645	Lost_mOTUs_frac	uhgg	refMet4	0.0	0.0	0.0	0.0	0.1470588235294117
SAMEA3136646	Kept_abundance	uhgg	refMet4	0.9999999999999998	1.0	1.0000000000000002	0.9999999999999998	0.934724230530882
SAMEA3136646	Kept_mOTUs	uhgg	refMet4	158.0	143.0	125.0	82.0	322.0
SAMEA3136646	Raw_mOTUs	uhgg	refMet4	158.0	143.0	125.0	82.0	379.0
SAMEA3136646	Lost_mOTUs	uhgg	refMet4	0.0	0.0	0.0	0.0	57.0
SAMEA3136646	Lost_abundance	uhgg	refMet4	2.220446049250313e-16	0.0	-2.220446049250313e-16	2.220446049250313e-16	0.0652757694691179
SAMEA3136646	Lost_mOTUs_frac	uhgg	refMet4	0.0	0.0	0.0	0.0	0.1503957783641161
SAMEA3136648	Kept_abundance	uhgg	refMet4	1.0	1.0	1.0	1.0	0.9643447705663496
SAMEA3136648	Kept_mOTUs	uhgg	refMet4	229.0	232.0	197.0	102.0	477.0
SAMEA3136648	Raw_mOTUs	uhgg	refMet4	229.0	232.0	197.0	102.0	559.0
SAMEA3136648	Lost_mOTUs	uhgg	refMet4	0.0	0.0	0.0	0.0	82.0
SAMEA3136648	Lost_abundance	uhgg	refMet4	0.0	0.0	0.0	0.0	0.0356552294336502
SAMEA3136648	Lost_mOTUs_frac	uhgg	refMet4	0.0	0.0	0.0	0.0	0.146690518783542
SAMEA3136649	Kept_abundance	uhgg	refMet4	1.0	1.0	1.0	1.0	0.968654278129467
SAMEA3136649	Kept_mOTUs	uhgg	refMet4	49.0	49.0	39.0	29.0	276.0
SAMEA3136649	Raw_mOTUs	uhgg	refMet4	49.0	49.0	39.0	29.0	335.0
SAMEA3136649	Lost_mOTUs	uhgg	refMet4	0.0	0.0	0.0	0.0	59.0
SAMEA3136649	Lost_abundance	uhgg	refMet4	0.0	0.0	0.0	0.0	0.0313457218705329
SAMEA3136649	Lost_mOTUs_frac	uhgg	refMet4	0.0	0.0	0.0	0.0	0.1761194029850746
SAMEA3136650	Kept_abundance	uhgg	refMet4	1.0	0.9999999999999998	0.9999999999999998	0.9999999999999998	0.95379571765188
SAMEA3136650	Kept_mOTUs	uhgg	refMet4	88.0	78.0	66.0	41.0	281.0
SAMEA3136650	Raw_mOTUs	uhgg	refMet4	88.0	78.0	66.0	41.0	335.0
SAMEA3136650	Lost_mOTUs	uhgg	refMet4	0.0	0.0	0.0	0.0	54.0
SAMEA3136650	Lost_abundance	uhgg	refMet4	1.1102230246251563e-16	2.220446049250313e-16	2.220446049250313e-16	2.220446049250313e-16	0.0462042823481201
SAMEA3136650	Lost_mOTUs_frac	uhgg	refMet4	0.0	0.0	0.0	0.0	0.1611940298507462
SAMEA3136651	Kept_abundance	uhgg	refMet4	1.0000000000000002	1.0	1.0	1.0	0.9769024541142504
SAMEA3136651	Kept_mOTUs	uhgg	refMet4	206.0	194.0	175.0	93.0	407.0
SAMEA3136651	Raw_mOTUs	uhgg	refMet4	206.0	194.0	175.0	93.0	470.0
SAMEA3136651	Lost_mOTUs	uhgg	refMet4	0.0	0.0	0.0	0.0	63.0
SAMEA3136651	Lost_abundance	uhgg	refMet4	-2.220446049250313e-16	0.0	1.1102230246251563e-16	1.1102230246251563e-16	0.0230975458857496
SAMEA3136651	Lost_mOTUs_frac	uhgg	refMet4	0.0	0.0	0.0	0.0	0.1340425531914893
SAMEA3136652	Kept_abundance	uhgg	refMet4	1.0	1.0	1.0000000000000004	1.0	0.9752818285241496
SAMEA3136652	Kept_mOTUs	uhgg	refMet4	226.0	222.0	181.0	88.0	458.0
SAMEA3136652	Raw_mOTUs	uhgg	refMet4	226.0	222.0	181.0	88.0	532.0
SAMEA3136652	Lost_mOTUs	uhgg	refMet4	0.0	0.0	0.0	0.0	74.0
SAMEA3136652	Lost_abundance	uhgg	refMet4	0.0	0.0	-4.440892098500626e-16	1.1102230246251563e-16	0.0247181714758504
SAMEA3136652	Lost_mOTUs_frac	uhgg	refMet4	0.0	0.0	0.0	0.0	0.1390977443609022
SAMEA3136653	Kept_abundance	uhgg	refMet4	1.0	1.0	0.9999999999999998	1.0	0.9704190632703372
SAMEA3136653	Kept_mOTUs	uhgg	refMet4	167.0	163.0	145.0	91.0	413.0
SAMEA3136653	Raw_mOTUs	uhgg	refMet4	167.0	163.0	145.0	91.0	474.0
SAMEA3136653	Lost_mOTUs	uhgg	refMet4	0.0	0.0	0.0	0.0	61.0
SAMEA3136653	Lost_abundance	uhgg	refMet4	0.0	1.1102230246251563e-16	2.220446049250313e-16	0.0	0.0295809367296628
SAMEA3136653	Lost_mOTUs_frac	uhgg	refMet4	0.0	0.0	0.0	0.0	0.1286919831223628
SAMEA3136654	Kept_abundance	uhgg	refMet4	1.0	1.0	1.0	1.0	0.9620489423475734
SAMEA3136654	Kept_mOTUs	uhgg	refMet4	274.0	265.0	232.0	124.0	512.0
SAMEA3136654	Raw_mOTUs	uhgg	refMet4	274.0	265.0	232.0	124.0	602.0
SAMEA3136654	Lost_mOTUs	uhgg	refMet4	0.0	0.0	0.0	0.0	90.0
SAMEA3136654	Lost_abundance	uhgg	refMet4	0.0	0.0	0.0	1.1102230246251563e-16	0.0379510576524265
SAMEA3136654	Lost_mOTUs_frac	uhgg	refMet4	0.0	0.0	0.0	0.0	0.1495016611295681
SAMEA3136655	Kept_abundance	uhgg	refMet4	0.9999999999999998	1.0000000000000002	1.0	1.0	0.9635486189547184
SAMEA3136655	Kept_mOTUs	uhgg	refMet4	112.0	111.0	92.0	66.0	345.0
SAMEA3136655	Raw_mOTUs	uhgg	refMet4	112.0	111.0	92.0	66.0	412.0
SAMEA3136655	Lost_mOTUs	uhgg	refMet4	0.0	0.0	0.0	0.0	67.0
SAMEA3136655	Lost_abundance	uhgg	refMet4	2.220446049250313e-16	-2.220446049250313e-16	1.1102230246251563e-16	0.0	0.0364513810452814
SAMEA3136655	Lost_mOTUs_frac	uhgg	refMet4	0.0	0.0	0.0	0.0	0.1626213592233009
SAMEA3136656	Kept_abundance	uhgg	refMet4	1.0	1.0	1.0000000000000002	1.0	0.9792969150353592
SAMEA3136656	Kept_mOTUs	uhgg	refMet4	156.0	156.0	132.0	89.0	364.0
SAMEA3136656	Raw_mOTUs	uhgg	refMet4	156.0	156.0	132.0	89.0	416.0
SAMEA3136656	Lost_mOTUs	uhgg	refMet4	0.0	0.0	0.0	0.0	52.0
SAMEA3136656	Lost_abundance	uhgg	refMet4	0.0	0.0	-2.220446049250313e-16	0.0	0.0207030849646407
SAMEA3136656	Lost_mOTUs_frac	uhgg	refMet4	0.0	0.0	0.0	0.0	0.125
SAMEA3136657	Kept_abundance	uhgg	refMet4	1.0	1.0	1.0000000000000002	1.0	0.965882232041928
SAMEA3136657	Kept_mOTUs	uhgg	refMet4	102.0	100.0	83.0	50.0	363.0
SAMEA3136657	Raw_mOTUs	uhgg	refMet4	102.0	100.0	83.0	50.0	426.0
SAMEA3136657	Lost_mOTUs	uhgg	refMet4	0.0	0.0	0.0	0.0	63.0
SAMEA3136657	Lost_abundance	uhgg	refMet4	0.0	0.0	-2.220446049250313e-16	1.1102230246251563e-16	0.034117767958072
SAMEA3136657	Lost_mOTUs_frac	uhgg	refMet4	0.0	0.0	0.0	0.0	0.1478873239436619
SAMEA3136658	Kept_abundance	uhgg	refMet4	1.0	1.0	1.0	1.0	0.9719887955182076
SAMEA3136658	Kept_mOTUs	uhgg	refMet4	336.0	329.0	295.0	132.0	523.0
SAMEA3136658	Raw_mOTUs	uhgg	refMet4	336.0	329.0	295.0	132.0	612.0
SAMEA3136658	Lost_mOTUs	uhgg	refMet4	0.0	0.0	0.0	0.0	89.0
SAMEA3136658	Lost_abundance	uhgg	refMet4	0.0	0.0	0.0	1.1102230246251563e-16	0.0280112044817925
SAMEA3136658	Lost_mOTUs_frac	uhgg	refMet4	0.0	0.0	0.0	0.0	0.1454248366013072
SAMEA3136659	Kept_abundance	uhgg	refMet4	1.0	1.0	0.9999999999999998	1.0	0.9664879356568364
SAMEA3136659	Kept_mOTUs	uhgg	refMet4	248.0	249.0	208.0	98.0	469.0
SAMEA3136659	Raw_mOTUs	uhgg	refMet4	248.0	249.0	208.0	98.0	555.0
SAMEA3136659	Lost_mOTUs	uhgg	refMet4	0.0	0.0	0.0	0.0	86.0
SAMEA3136659	Lost_abundance	uhgg	refMet4	0.0	0.0	2.220446049250313e-16	0.0	0.0335120643431634
SAMEA3136659	Lost_mOTUs_frac	uhgg	refMet4	0.0	0.0	0.0	0.0	0.1549549549549549
SAMEA3136660	Kept_abundance	uhgg	refMet4	1.0	1.0	1.0000000000000002	1.0	0.9700389903550176
SAMEA3136660	Kept_mOTUs	uhgg	refMet4	114.0	115.0	96.0	63.0	333.0
SAMEA3136660	Raw_mOTUs	uhgg	refMet4	114.0	115.0	96.0	63.0	389.0
SAMEA3136660	Lost_mOTUs	uhgg	refMet4	0.0	0.0	0.0	0.0	56.0
SAMEA3136660	Lost_abundance	uhgg	refMet4	0.0	0.0	-2.220446049250313e-16	1.1102230246251563e-16	0.0299610096449824
SAMEA3136660	Lost_mOTUs_frac	uhgg	refMet4	0.0	0.0	0.0	0.0	0.1439588688946015
SAMEA3136661	Kept_abundance	uhgg	refMet4	1.0	1.0	1.0	1.0	0.957973695026716
SAMEA3136661	Kept_mOTUs	uhgg	refMet4	82.0	81.0	65.0	45.0	309.0
SAMEA3136661	Raw_mOTUs	uhgg	refMet4	82.0	81.0	65.0	45.0	378.0
SAMEA3136661	Lost_mOTUs	uhgg	refMet4	0.0	0.0	0.0	0.0	69.0
SAMEA3136661	Lost_abundance	uhgg	refMet4	0.0	0.0	0.0	0.0	0.042026304973284
SAMEA3136661	Lost_mOTUs_frac	uhgg	refMet4	0.0	0.0	0.0	0.0	0.1825396825396825
SAMEA3136662	Kept_abundance	uhgg	refMet4	1.0	1.0	1.0	1.0	0.9730007186120522
SAMEA3136662	Kept_mOTUs	uhgg	refMet4	134.0	150.0	115.0	66.0	374.0
SAMEA3136662	Raw_mOTUs	uhgg	refMet4	134.0	150.0	115.0	66.0	434.0
SAMEA3136662	Lost_mOTUs	uhgg	refMet4	0.0	0.0	0.0	0.0	60.0
SAMEA3136662	Lost_abundance	uhgg	refMet4	0.0	0.0	0.0	0.0	0.0269992813879478
SAMEA3136662	Lost_mOTUs_frac	uhgg	refMet4	0.0	0.0	0.0	0.0	0.1382488479262673
SAMEA3136663	Kept_abundance	uhgg	refMet4	0.9999999999999998	1.0	0.9999999999999998	1.0000000000000002	0.9703971119133574
SAMEA3136663	Kept_mOTUs	uhgg	refMet4	172.0	172.0	150.0	89.0	424.0
SAMEA3136663	Raw_mOTUs	uhgg	refMet4	172.0	172.0	150.0	89.0	490.0
SAMEA3136663	Lost_mOTUs	uhgg	refMet4	0.0	0.0	0.0	0.0	66.0
SAMEA3136663	Lost_abundance	uhgg	refMet4	2.220446049250313e-16	0.0	2.220446049250313e-16	-2.220446049250313e-16	0.0296028880866425
SAMEA3136663	Lost_mOTUs_frac	uhgg	refMet4	0.0	0.0	0.0	0.0	0.1346938775510204
SAMEA3136664	Kept_abundance	uhgg	refMet4	0.9999999999999998	1.0	1.0	0.9999999999999998	0.962809917355372
SAMEA3136664	Kept_mOTUs	uhgg	refMet4	169.0	179.0	152.0	80.0	413.0
SAMEA3136664	Raw_mOTUs	uhgg	refMet4	169.0	179.0	152.0	80.0	483.0
SAMEA3136664	Lost_mOTUs	uhgg	refMet4	0.0	0.0	0.0	0.0	70.0
SAMEA3136664	Lost_abundance	uhgg	refMet4	2.220446049250313e-16	0.0	0.0	2.220446049250313e-16	0.037190082644628
SAMEA3136664	Lost_mOTUs_frac	uhgg	refMet4	0.0	0.0	0.0	0.0	0.144927536231884
SAMEA3136665	Kept_abundance	uhgg	refMet4	1.0	1.0	1.0	0.9999999999999998	0.9778299959133634
