,simulation,kraken2 + bracken,metaphlan3,motus3,metaphlan4
SAMEA3136714,5.078711385588768,5.796519387754904,4.198252126555344,5.082031373625699,5.011971533793308
SAMEA3136715,4.497955027604307,5.498868331790923,3.2894920221213826,4.536360698882557,4.39884308356424
SAMEA3136716,5.452760354398468,6.269806512711847,4.3294342423277925,5.345293774335262,5.337019031277417
SAMEA3136717,5.227965229637227,6.2115300019363895,4.413206013676085,5.271699374883523,5.149290793941898
SAMEA3136718,6.543889447567763,7.202599473427098,5.25056395969565,6.489539970365911,6.448048072212443
SAMEA3136719,5.152576554332689,6.217969702548335,3.4956722863180074,5.157109272965771,5.044955554489405
SAMEA3136720,4.189741342807881,5.18745508834713,3.6668594504772547,4.471565289942057,4.151252184010291
SAMEA3136721,5.277791547236341,5.89595625339361,4.234735467361485,5.213722179990286,5.1639508541518415
SAMEA3136722,3.2323799832550715,4.645562213041567,2.2652699719556297,3.420971176418953,3.1364263696634676
SAMEA3136723,5.182471536261581,6.048097748912763,3.795966151927631,5.2859431443960885,5.1851244575067446
SAMEA3136724,5.091042640032768,6.096302174694372,4.567872572078865,5.372758127744648,5.023666668339564
SAMEA3136725,5.351473618475643,6.48829968206762,4.547655848485616,5.243572080806484,5.227884264172733
SAMEA3136726,5.524604347865627,6.4726501465199,4.342579968305459,5.447812807270518,5.437956843884406
SAMEA3136727,6.397113930695123,6.973855612739751,5.2942579963681355,6.448014505084965,6.299228206209152
SAMEA3136728,5.798190264563622,6.340802261439867,4.569542301655569,5.758558336900677,5.680442853941572
SAMEA3136729,6.790050942636536,7.34579565642507,5.517223848742589,6.768331906138558,6.71336240739498
SAMEA3136730,5.054002066577242,5.967029507575233,4.499264448234624,5.158868432559852,5.006887026106985
SAMEA3136731,5.54812829864481,6.371671079611004,4.915788574008667,5.230405460480736,5.465573960352143
SAMEA3136732,5.940705200588426,6.758284291455294,4.896593646684973,5.820169803255646,5.882736192025976
SAMEA3136733,5.22091495257546,5.98980364308861,4.395967683521572,5.145646562162831,5.132291411449882
SAMEA3136734,5.774323409252106,6.893876997872683,4.593311324042781,5.689370148631296,5.614454751820793
SAMEA3136735,3.4202221265821864,5.249438780164243,2.1607959671437644,3.4714626793428396,3.3487384863061243
SAMEA3136736,5.6294699117768,6.393509833498014,4.583896883987463,5.667167506496589,5.588467207739608
SAMEA3136737,4.564511505712971,5.637833124988354,3.943238173340061,4.8548413171503775,4.46506188135278
SAMEA3136738,6.108317151692929,6.594734020972382,4.614093281754014,6.056373570470879,6.007014102557485
SAMEA3136739,5.666004953860169,6.509421482457063,4.966949693087852,5.594988705444313,5.548269698968311
SAMEA3136740,5.843515902293028,6.620551856599578,4.8927947931308555,5.851126490585566,5.757653324952761
SAMEA3136741,5.830885394654845,6.678309427667369,4.781433486351448,5.900521534196462,5.736702627984082
SAMEA3136742,5.2521415936348355,6.181313600011085,4.660825787123675,5.27476355683522,5.212852365621707
SAMEA3136743,6.254210734180259,7.245065634017861,4.808646854237024,6.188648004004093,6.1501966947313855
SAMEA3136744,4.715436571202018,5.546608115595306,3.8840749372039314,4.803504637579881,4.64911584014016
SAMEA3136745,4.136309868963541,4.437163245262037,2.9493073963490715,3.3652118019859603,4.0156304695014216
SAMEA3136746,6.570568759545653,7.358669117265952,5.323993122309103,6.506167050710297,6.471272109113773
SAMEA3136747,5.01919350329903,6.011605288895483,4.092651859614632,5.090784798509326,4.966344754255083
SAMEA3136748,5.515626291356286,6.397932243158218,4.767169205322024,5.555686985173255,5.4658262775803825
SAMEA3136749,6.130657016965767,6.600366520919363,4.915669573782726,6.032524617750622,6.038218007723851
SAMEA3136750,4.639189896118566,5.961146480863083,3.3465860125836375,4.745876751014901,4.585607039379547
SAMEA3136751,6.438927738795921,7.1089165856735415,4.716819369188645,6.447973611441079,6.353682724647764
SAMEA3136752,6.420415280338279,7.079273268808389,5.431614167423936,6.448067846366101,6.347970059332987
SAMEA3136753,5.6664771321259115,6.291528498471505,4.59568112864032,5.831916317964408,5.595526064879193
SAMEA3136754,6.115067215325906,6.970767112152629,4.745622721881458,6.173908947362016,6.0501931217393015
SAMEA3136755,5.683121397159105,6.486772795609299,4.382483378272205,5.5815466541513254,5.56394018799657
SAMEA3136756,5.258499672919584,6.099578723914609,4.417575484592937,5.267396738447231,5.154266020786184
SAMEA3136757,4.786936591567347,6.0947374875958005,3.0836438273445594,4.755160407882906,4.60344455494875
SAMEA3136758,3.999666895245233,5.023266523705654,3.0545187593081606,4.109454217764849,3.9312595856535237
SAMEA3136759,6.5438277670528455,7.2428108912654405,5.385749610658531,6.52928595835653,6.464931976382453
SAMEA3136760,5.787716579297493,6.880379704584686,4.630397481261881,5.718354688984725,5.696834276348976
SAMEA3136761,5.867691369175258,6.747030272214754,5.328296495600277,5.787925043801436,5.751938166701107
SAMEA3136762,5.041680620893822,5.6009293757413925,4.126879223315977,5.293492646240107,4.941302665665007
SAMEA3136763,5.271452806783597,6.663211958344373,4.18920510280995,5.179419383828634,5.152181056090431
SAMEA3136764,5.07830656894095,6.058566145271549,4.224073900791918,5.058222176724295,5.024637927028127
SAMEA3136765,3.1626420194256593,4.803203433799804,1.9928498193071635,3.8947962627458894,3.1129667497347557
SAMEA3136766,4.467552447222766,5.847686004004998,3.034418650826121,4.4683372683778035,4.425210440254459
SAMEA3136767,4.567927621115532,5.780372547773376,3.0270034096794776,5.098866186961664,4.447429606559257
SAMEA3136768,1.755123985113035,3.58345057987256,1.9524029158270044,2.18067624886302,1.6783571590494681
SAMEA3136769,3.4049931588445546,5.0252966283158536,2.5414968602046195,3.7251935110987637,3.3467876266886067
SAMEA3178936,4.754430551215675,5.380573808908369,4.723173752148001,4.7209486102509395,4.675895904020314
SAMEA3178937,6.397108006290418,6.677964223889822,4.911251921674792,6.392573122899651,6.288627558815514
SAMEA3178938,5.6794074280606415,6.423728312591646,5.22731783678427,5.585679893229417,5.572358375249219
SAMEA3178939,5.8754617999273435,6.484906258329238,4.764547127927512,5.828575430553471,5.75390996882239
SAMEA3178940,4.453245558023516,5.492613773226567,4.446364589121719,4.61132048810187,4.374286146940992
SAMEA3178941,5.608595295792713,6.652513656377853,4.950829456111948,5.57758624915022,5.534539764863091
SAMEA3178942,5.122042566074291,5.9732344395663235,3.8408286798121876,5.033237419909923,5.055111696930749
SAMEA3178943,5.8058989575259785,6.896853691285978,5.259950854436193,5.692811571748806,5.666959533214329
SAMEA3178944,5.658198508353756,6.436412872108887,4.930009164677386,5.507015909739462,5.540561192113706
