#mpa_v31_CHOCOPhlAn_201901
clade_name	NCBI_tax_id	SAMEA3178944	SAMEA3178943	SAMEA3178942	SAMEA3178941	SAMEA3178940	SAMEA3178939	SAMEA3178938	SAMEA3178937	SAMEA3178936	SAMEA3136769	SAMEA3136768	SAMEA3136767	SAMEA3136766	SAMEA3136765	SAMEA3136764	SAMEA3136763	SAMEA3136762	SAMEA3136761	SAMEA3136760	SAMEA3136759	SAMEA3136758	SAMEA3136757	SAMEA3136756	SAMEA3136755	SAMEA3136754	SAMEA3136753	SAMEA3136752	SAMEA3136751	SAMEA3136750	SAMEA3136749	SAMEA3136748	SAMEA3136747	SAMEA3136746	SAMEA3136745	SAMEA3136744	SAMEA3136743	SAMEA3136742	SAMEA3136741	SAMEA3136740	SAMEA3136739	SAMEA3136738	SAMEA3136737	SAMEA3136736	SAMEA3136735	SAMEA3136734	SAMEA3136733	SAMEA3136732	SAMEA3136731	SAMEA3136730	SAMEA3136729	SAMEA3136728	SAMEA3136727	SAMEA3136726	SAMEA3136725	SAMEA3136724	SAMEA3136723	SAMEA3136722	SAMEA3136721	SAMEA3136720	SAMEA3136719	SAMEA3136718	SAMEA3136717	SAMEA3136716	SAMEA3136715	SAMEA3136714	SAMEA3136713	SAMEA3136712	SAMEA3136711	SAMEA3136710	SAMEA3136709	SAMEA3136708	SAMEA3136707	SAMEA3136706	SAMEA3136705	SAMEA3136704	SAMEA3136703	SAMEA3136702	SAMEA3136701	SAMEA3136700	SAMEA3136699	SAMEA3136698	SAMEA3136697	SAMEA3136696	SAMEA3136695	SAMEA3136694	SAMEA3136693	SAMEA3136692	SAMEA3136691	SAMEA3136690	SAMEA3136689	SAMEA3136688	SAMEA3136687	SAMEA3136686	SAMEA3136685	SAMEA3136684	SAMEA3136683	SAMEA3136682	SAMEA3136681	SAMEA3136680	SAMEA3136679	SAMEA3136678	SAMEA3136677	SAMEA3136676	SAMEA3136675	SAMEA3136674	SAMEA3136673	SAMEA3136672	SAMEA3136671	SAMEA3136670	SAMEA3136669	SAMEA3136668	SAMEA3136667	SAMEA3136666	SAMEA3136665	SAMEA3136664	SAMEA3136663	SAMEA3136662	SAMEA3136661	SAMEA3136660	SAMEA3136659	SAMEA3136658	SAMEA3136657	SAMEA3136656	SAMEA3136655	SAMEA3136654	SAMEA3136653	SAMEA3136652	SAMEA3136651	SAMEA3136650	SAMEA3136649	SAMEA3136648	SAMEA3136646	SAMEA3136645	SAMEA3136644	SAMEA3136643	SAMEA3136642	SAMEA3136641	SAMEA3136640	SAMEA3136639	SAMEA3136638	SAMEA3136637	SAMEA3136636	SAMEA3136635	SAMEA3136634	SAMEA3136633	SAMEA3136632	SAMEA3136631	SAMEA3136630	SAMEA3136629	SAMEA3136628	SAMEA3136627	SAMEA3136626	SAMEA3136625	SAMEA3136624	SAMEA3136623	SAMEA2467085	SAMEA2467084	SAMEA2467083	SAMEA2467082	SAMEA2467081	SAMEA2467080	SAMEA2467079	SAMEA2467078	SAMEA2467077	SAMEA2467076	SAMEA2467075	SAMEA2467074	SAMEA2467073	SAMEA2467072	SAMEA2467071	SAMEA2467070	SAMEA2467069	SAMEA2467068	SAMEA2467067	SAMEA2467066	SAMEA2467065	SAMEA2467064	SAMEA2467063	SAMEA2467062	SAMEA2467061	SAMEA2467060	SAMEA2467059	SAMEA2467058	SAMEA2467057	SAMEA2467056	SAMEA2467055	SAMEA2467054	SAMEA2467053	SAMEA2467052	SAMEA2467051	SAMEA2467050	SAMEA2467049	SAMEA2467048	SAMEA2467047	SAMEA2467046	SAMEA2467045	SAMEA2467044	SAMEA2467043	SAMEA2467042	SAMEA2467041	SAMEA2467040	SAMEA2467039	SAMEA2467038	SAMEA2467037	SAMEA2467036	SAMEA2467035	SAMEA2467034	SAMEA2467033	SAMEA2467032	SAMEA2467031	SAMEA2467030	SAMEA2467029	SAMEA2467028	SAMEA2467027	SAMEA2467026	SAMEA2467025	SAMEA2467024	SAMEA2467023	SAMEA2467022	SAMEA2467021	SAMEA2467020	SAMEA2467019	SAMEA2467018	SAMEA2467017	SAMEA2467016	SAMEA2467015	SAMEA2467014	SAMEA2467013	SAMEA2467012	SAMEA2467011	SAMEA2467010	SAMEA2467009	SAMEA2467008	SAMEA2467006	SAMEA2467004	SAMEA2467003	SAMEA2467002	SAMEA2467001	SAMEA2466999	SAMEA2466998	SAMEA2466997	SAMEA2466996	SAMEA2466995	SAMEA2466993	SAMEA2466992	SAMEA2466991	SAMEA2466989	SAMEA2466988	SAMEA2466987	SAMEA2466986	SAMEA2466984	SAMEA2466983	SAMEA2466981	SAMEA2466980	SAMEA2466979	SAMEA2466977	SAMEA2466976	SAMEA2466975	SAMEA2466974	SAMEA2466973	SAMEA2466972	SAMEA2466971	SAMEA2466970	SAMEA2466969	SAMEA2466968	SAMEA2466967	SAMEA2466966	SAMEA2466965	SAMEA2466964	SAMEA2466963	SAMEA2466962	SAMEA2466961	SAMEA2466960	SAMEA2466959	SAMEA2466958	SAMEA2466957	SAMEA2466956	SAMEA2466955	SAMEA2466954	SAMEA2466953	SAMEA2466952	SAMEA2466951	SAMEA2466950	SAMEA2466949	SAMEA2466948	SAMEA2466947	SAMEA2466946	SAMEA2466945	SAMEA2466944	SAMEA2466943	SAMEA2466942	SAMEA2466941	SAMEA2466940	SAMEA2466939	SAMEA2466938	SAMEA2466937	SAMEA2466936	SAMEA2466935	SAMEA2466934	SAMEA2466933	SAMEA2466932	SAMEA2466931	SAMEA2466930	SAMEA2466928	SAMEA2466927	SAMEA2466926	SAMEA2466925	SAMEA2466924	SAMEA2466923	SAMEA2466922	SAMEA2466921	SAMEA2466920	SAMEA2466918	SAMEA2466917	SAMEA2466916	SAMEA2466915	SAMEA2466914	SAMEA2466913	SAMEA2466912	SAMEA2466911	SAMEA2466910	SAMEA2466908	SAMEA2466907	SAMEA2466906	SAMEA2466905	SAMEA2466904	SAMEA2466903	SAMEA2466902	SAMEA2466901	SAMEA2466900	SAMEA2466899	SAMEA2466898	SAMEA2466897	SAMEA2466896	SAMEA2466895	SAMEA2466894	SAMEA2466893	SAMEA2466892	SAMEA2466891	SAMEA2466890	SAMEA2466889	SAMEA2466888	SAMEA2466887
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Myxococcales|f__Myxococcaceae	2|1224|28221|29|31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.02313	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.16284	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Myxococcales|f__Myxococcaceae|g__Corallococcus	2|1224|28221|29|31|83461	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.02313	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.16284	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Myxococcales|f__Myxococcaceae|g__Corallococcus|s__Corallococcus_sp_CAG_1435	2|1224|28221|29|31|83461|1262867	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.02313	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.16284	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria	2|1224|29547	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0226	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01921	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.72065	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.15231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.09802	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria|o__Campylobacterales	2|1224|29547|213849	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0226	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01921	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.72065	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.15231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.09802	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria|o__Campylobacterales|f__Campylobacteraceae	2|1224|29547|213849|72294	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0226	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01921	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.72065	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.15231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.09802	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria|o__Campylobacterales|f__Campylobacteraceae|g__Campylobacter	2|1224|29547|213849|72294|194	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0226	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01921	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.72065	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.15231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.09802	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria|o__Campylobacterales|f__Campylobacteraceae|g__Campylobacter|s__Campylobacter_coli	2|1224|29547|213849|72294|194|195	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.09802	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria|o__Campylobacterales|f__Campylobacteraceae|g__Campylobacter|s__Campylobacter_curvus	2|1224|29547|213849|72294|194|200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.72065	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria|o__Campylobacterales|f__Campylobacteraceae|g__Campylobacter|s__Campylobacter_hominis	2|1224|29547|213849|72294|194|76517	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0226	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria|o__Campylobacterales|f__Campylobacteraceae|g__Campylobacter|s__Campylobacter_ureolyticus	2|1224|29547|213849|72294|194|827	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01921	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.15231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria	2|1224|1236	0.25222	0.23898	0.02939	0	0.26137	0.08222	0.0215	0	0	23.32479	84.99006	25.87466	44.46937	81.61037	1.9306	10.6209	0.0464	1.07215	0	0.02143	0.25292	0.0022	0	0	0.03145	2.80511	0	0.15389	0	0.35107	0.11234	0	0.34049	0	0.27286	0.08237	0.23501	0.97489	16.62157	0.26363	0.09094	0	2.51585	0.06075	13.28883	2.10455	0.39536	0.0672	20.67544	0	0.3879	0.07952	0.51257	0.01649	6.62498	44.22579	19.21174	0	0	4.09256	0	0	0	0	0	0.77524	0	0	0	0.61698	0	1.68434	0	0	0.11603	0.0106	13.79879	3.31927	0.00471	2.11116	0.06797	0	0.11115	0.02163	0.02874	0	2.17614	0.04183	11.09148	2.15941	0.0151	0	21.22296	0	0.20114	2.57212	0.00424	7.84681	0.14701	24.49674	46.46358	0.48768	0	0	0	0	0	0.02595	0	0	41.12097	0.05473	0.13614	10.88107	0.05208	0	0	0	0.5659	3.67749	0.14133	0.02791	0.09605	0.04333	0.00601	0.00602	2.62051	0	0	0.63492	0	0.35496	0.32553	0.06052	0	0	0	0	0	0	0	0.6578	0.08786	9.33	13.20262	5.89648	0	0	0.35067	16.26647	4.1404	0	0.28182	0	0	0.01042	0	0	0	0	0	0.02622	0.10862	0.01642	1.08911	0	0.07574	0	0	0.00419	0	0	0	1.47294	0	0	0.45789	0.07144	0	0.19034	0	0	0	0.02733	0	0.0329	0	0	0.22163	0.08121	1.85609	0	5.61486	0	0.1431	1.61992	0.00096	0.14325	3.2023	0.35227	0.0634	0	0.26479	0.13004	0	6.75496	0.00531	6.2135	0.89741	0	1.60509	0.15029	0	0	0.0495	0.30086	0.79624	0	0.02305	0.67357	0	0.49497	5.58387	27.35027	5.07956	0.02782	0	2.36007	0.40404	0.01847	0	3.94756	0.17017	0	0.75665	0	1.46734	7.51882	0.99491	3.81729	0	0.08376	0	2.10134	0.36141	1.74692	20.95069	4.52426	0	2.29357	0.77338	0.11266	0	0.29334	0.61141	0	0.07386	0.14528	0.12359	0.06856	0.42834	0.90398	0	2.15759	0.13913	0.00293	0.61814	0	0	0.13267	0.47528	0	5.17565	0.32853	1.02552	0.36742	0.09704	0.88631	0	0	1.08513	2.04073	0.91317	3.66308	1.54802	0.01739	0.5431	0.19421	41.42345	0.28792	2.26659	0.29074	5.96247	0.21714	19.93839	0.32708	0	1.64655	0.10571	0	0.31667	0	0.00738	0	0.10789	0.34683	0	0	0.97823	1.42098	0.18865	0.22014	0.00937	1.79231	0.13454	7.87171	0.06019	0.34801	0.06061	0.88051	0	0.1991	2.95159	0.26406	0.00184	0.34754	0	0.03051	0	0	0.01197	0.17974	1.8068	0	1.11353	0.00939	0.1089	0.00388	3.90912	0.04642	0.04376	0	0.06983
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Aeromonadales	2|1224|1236|135624	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.11624	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.59634	0	0.06208	0	0	0	0	0	0	0	1.93971	0	0	0.06107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.23537	0	0	0	0.02585	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25.44795	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0686	0	0	1.90185	0	0	0	0	0	0	0.03759	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01536	0	0	3.0115	0	0	1.4802	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.71088	0	0	0	0	0	0	2.82928	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
