,simulation,kraken2 + bracken,metaphlan3,motus3,metaphlan4
SAMEA3136645,6.353266766814221,7.118892585751089,4.497749595872596,6.108963464048809,5.942725974802156
SAMEA3136646,4.538402002043798,5.351177758765437,2.6427898898893063,4.746848777628756,4.181063021010693
SAMEA3136647,3.38231332065809,3.960202833069991,2.0894921882616027,3.9495962933119437,2.8315694393377813
SAMEA3136648,6.876575214346975,7.432073662835646,5.434819751729668,6.790767284602658,6.519691936966383
SAMEA3136649,4.768649131980889,5.429868228172465,3.462311535502596,4.515725032126769,4.442990805308202
SAMEA3136650,4.326230297144953,5.084613959561801,3.6832595002005073,4.415747189995314,3.871249054615228
SAMEA3136651,6.376468113338154,6.995585966898768,4.808964246681097,6.630021317207492,5.854856751994245
SAMEA3136652,6.960837213035572,7.512908956294151,5.483830143637861,6.798144592158936,6.433301137476002
SAMEA3136653,6.332925946694915,6.876333182300837,5.155194518847347,6.0628990403482,5.79406549088167
SAMEA3136654,7.362586968817028,7.75943106631245,5.768259136901329,7.124383777731018,6.935960299134395
SAMEA3136655,5.881913651486499,6.34179629104225,4.566014092899584,5.707207667820054,5.282962882606125
SAMEA3136656,6.242235323372316,6.436520899959405,4.658276606951418,6.040647610613905,5.727074682266452
SAMEA3136657,5.94938054018809,6.665399422436386,4.14780991461623,5.61667994320474,5.136990608174536
SAMEA3136658,7.736558015254862,8.08179595215687,6.082859794335339,7.667660487991361,7.398185210630249
SAMEA3136659,7.004892535420701,7.584599150592707,5.113762613959882,6.811145247813085,6.5936742661170715
SAMEA3136660,5.978393492633935,6.728474621824197,4.28742203409285,5.852117527526373,5.076978032215012
SAMEA3136661,5.666178203668998,6.350166723933493,4.3556942316901806,5.506167201608881,5.071655961036652
SAMEA3136662,5.9324102473291855,6.438999076128146,4.532795225392697,5.765217918993367,5.554836100663436
SAMEA3136663,6.36940973864782,7.085749239211366,4.904245301274379,6.028052016874991,5.881603814062108
SAMEA3136664,6.633062300876904,7.265168016568727,5.28572393834189,6.4188083182063105,6.194783293759838
SAMEA3136665,5.50239598711411,6.068806770101975,4.721035502295295,5.289150924257745,5.051347233811807
SAMEA3136666,6.2827949994514425,7.1865276476947555,4.780378080847319,6.467643674511524,5.912255256110871
SAMEA3136667,6.656470983703522,7.0675543885404855,5.336288085979791,6.38954127656789,6.28216431353371
SAMEA3136668,5.466306028883261,5.882789736515392,3.9180298470340005,5.512858015889804,4.901374224172823
SAMEA3136669,6.430094374268965,6.8369294064341055,4.744266235209376,6.232501425760672,6.104391735570944
SAMEA3136670,6.692674712860643,7.072344729655137,5.340320409938498,6.448236243506938,6.337955826146096
SAMEA3136671,6.721842906611131,7.105666775569181,5.13984304283791,6.534132360939047,6.3384079130998705
SAMEA3136672,6.883545857594773,7.3158699196654435,5.2163736695703795,6.586292592887985,6.442971662715993
SAMEA3136673,6.535400922864443,6.931271974981893,4.676029244136354,6.305167661666053,6.014759858792238
SAMEA3136674,6.115270752723239,6.504848502163083,4.833166903888964,5.971035256864358,5.72667632107199
SAMEA3136675,7.0020174018042365,7.249797400284994,5.330857562283644,6.765562722478111,6.626418924930514
SAMEA3136676,7.1322336171543315,7.6129371406128445,5.012109429539646,6.932745436927249,6.637460676084966
SAMEA3136677,3.759925928561704,4.743234993790288,2.4693445526010547,3.8355442555487964,3.245089488931773
SAMEA3136678,5.077037842979583,5.908698490939907,3.167162846669603,5.619751737467111,4.768296387456842
SAMEA3136679,5.146878046419735,5.9397270562749895,3.6777574431189963,5.152113220333474,4.773129628007489
SAMEA3136680,6.420813455828356,6.790137377187949,4.805112149448708,6.372660610795893,5.890912289940538
SAMEA3136681,4.860217881447825,5.296988985526951,3.8376851722009344,4.77559760385276,4.463912800063799
SAMEA3136682,6.2214353339124395,6.810964074197146,4.921511571199486,6.082758305750981,5.906996697426158
SAMEA3136683,6.919473653076773,7.324550023008379,5.333864015394837,6.679206337112338,6.520763580167029
SAMEA3136684,7.356822525784203,7.941379824036774,5.7657795303498265,7.211243480699287,6.949919598490316
SAMEA3136685,7.0010998853525805,7.586870008789137,5.02115506291614,6.739116374987476,6.338691555148112
SAMEA3136686,5.751392692343612,5.9910413710047905,4.1939316212257305,5.576899820414776,5.272026840236145
SAMEA3136687,5.863713886503434,6.388092152121242,4.686475763164376,5.739442342785896,5.435062195323049
SAMEA3136688,6.546022619759823,7.0062920355942735,4.932123089613733,6.522016563404262,6.067314956250497
SAMEA3136689,7.223637254174304,7.954155510807043,5.652579173111423,7.0338871482747605,6.870867289453639
SAMEA3136690,4.11993973127762,4.766988212074884,2.9699894669805906,3.8529231803852193,3.7374475173024417
SAMEA3136691,6.320427343541008,6.707250949859882,4.553371850492828,6.184162444267689,5.752376295734111
SAMEA3136692,5.175989391875175,5.828193659160873,4.225774910339285,5.192329411877546,4.659228131838893
SAMEA3136693,6.276888284502266,6.697879187402493,4.734885372619791,6.166764191365548,5.695985519242214
SAMEA3136694,7.059161269698175,7.522931691292982,5.624168908562807,6.942060032376416,6.676063089793861
SAMEA3136695,6.935625964617946,7.188343766254474,4.98984976603567,6.822791067167201,6.5416378382847125
SAMEA3136696,6.790759065193129,7.505545713937669,4.363162663535908,6.994797762120752,6.069595969962508
SAMEA3136697,6.416902441774938,7.036992940075965,5.174917498693199,6.20345299293602,6.074585156557758
SAMEA3136698,7.163002178795596,7.584612900932592,5.327151961057886,7.2497743847233815,6.723016228956208
SAMEA3136699,7.607927793607591,8.054655359925526,5.552652934745637,7.373898558361847,7.199389374036837
SAMEA3136700,7.333036738216298,7.535548745295944,5.689452425903149,7.255606791217386,6.915441353624613
SAMEA3136701,6.511224943267695,6.857684894393285,4.887648675548788,6.491722580950135,6.100628542331911
SAMEA3136702,4.2640283579808544,5.217063614197574,3.955723681403142,4.239681256865239,3.853731224285653
SAMEA3136703,5.98226089125822,6.475490809712592,4.465839519331492,5.653492127802417,5.484625796241607
SAMEA3136704,6.8689125203574966,7.282690085397618,5.344117777489225,6.670640364523871,6.3063424481337
SAMEA3136705,7.25539654168988,7.544498782471864,5.630137517307356,7.24458565622001,6.872571873595285
SAMEA3136706,5.884814529057601,6.3148390893553765,4.597445964483231,5.799076249037995,5.4025453260590135
SAMEA3136707,6.877838990367553,6.934282399791199,5.04873973987294,6.850609507501453,6.454182283821524
SAMEA3136708,6.01711049147901,6.467970093614937,4.489039339179771,5.876963169766341,5.4502343507757605
SAMEA3136709,6.751944336288702,7.752246887002806,5.587749386027152,6.750274064805225,6.542214798955036
SAMEA3136710,4.970058340153869,5.693106175942467,3.7308611979934425,4.934256662727465,4.496352138494465
SAMEA3136711,5.440912924786886,5.874566511173305,4.680896875129983,5.381609292113014,4.990886015373372
SAMEA3136712,5.413810094400353,5.886880848510591,4.241075887637389,5.47901937787307,5.020725662828488
SAMEA3136713,7.156228236038841,7.636676903692132,5.413808264473668,7.0371095519226605,6.788603372334073
SAMEA3136714,6.073172944885189,6.458833820634745,4.671693793664407,5.952616262670644,5.620679481295662
